time,PM2.5,PM2.5(t-1),PM2.5(t-3),PM2.5(t-6),PM2.5(t-12),PM2.5(t-24),Wind Speed(t-3),Relative Humidity(t-2),Temperature(t-6),Cloud Cover(t-2),Precipitation(t-1),PM2.5_rolling_mean_24h,PM2.5_rolling_std_24h,Hour,Month,Weekend,ISO Week,Weekday_Friday,Weekday_Monday,Weekday_Saturday,Weekday_Sunday,Weekday_Thursday,Weekday_Tuesday,Weekday_Wednesday,Season_Fall,Season_Spring,Season_Summer,Season_Winter
2024-11-02 01:00:00-04:00,7.5,7.6,7.1,6.8,5.2,6.5,16.1,49.0,20.0,0.0,0.0,6.133333333333333,1.1468924617597946,1,11,1,44,False,False,True,False,False,False,False,True,False,False,False
2024-11-02 02:00:00-04:00,7.3,7.5,7.4,6.4,4.5,5.5,15.0,53.0,18.1,0.0,0.0,6.208333333333333,1.1624250014770106,2,11,1,44,False,False,True,False,False,False,False,True,False,False,False
2024-11-02 03:00:00-04:00,6.9,7.3,7.6,6.8,4.3,5.0,14.1,57.0,17.6,0.0,0.0,6.2875000000000005,1.1410569089953704,3,11,1,44,False,False,True,False,False,False,False,True,False,False,False
2024-11-02 04:00:00-04:00,6.1,6.9,7.5,7.1,4.5,5.1,13.7,60.0,16.4,0.0,0.0,6.329166666666667,1.1137399457088335,4,11,1,44,False,False,True,False,False,False,False,True,False,False,False
2024-11-02 05:00:00-04:00,5.5,6.1,7.3,7.4,5.3,5.3,12.4,59.0,15.1,0.0,0.0,6.3374999999999995,1.106428842090418,5,11,1,44,False,False,True,False,False,False,False,True,False,False,False
2024-11-02 06:00:00-04:00,5.3,5.5,6.9,7.6,6.3,5.5,13.6,60.0,14.0,0.0,0.0,6.329166666666667,1.1137399457088335,6,11,1,44,False,False,True,False,False,False,False,True,False,False,False
2024-11-02 07:00:00-04:00,5.9,5.3,6.1,7.5,6.8,5.9,11.4,63.0,13.1,0.0,0.0,6.329166666666666,1.1137399457088335,7,11,1,44,False,False,True,False,False,False,False,True,False,False,False
2024-11-02 08:00:00-04:00,4.2,5.9,5.5,7.3,6.4,5.7,10.7,62.0,12.3,0.0,0.0,6.266666666666667,1.190055412179964,8,11,1,44,False,False,True,False,False,False,False,True,False,False,False
2024-11-02 09:00:00-04:00,4.3,4.2,5.3,6.9,6.8,7.7,12.1,63.0,11.6,0.0,0.0,6.125,1.2141377330366896,9,11,1,44,False,False,True,False,False,False,False,True,False,False,False
2024-11-02 10:00:00-04:00,2.0,4.3,5.9,6.1,7.1,7.8,11.0,63.0,10.8,0.0,0.0,5.883333333333333,1.425136657571653,10,11,1,44,False,False,True,False,False,False,False,True,False,False,False
2024-11-02 11:00:00-04:00,1.9,2.0,4.2,5.5,7.4,7.9,12.9,49.0,10.2,0.0,0.0,5.633333333333333,1.574433415458095,11,11,1,44,False,False,True,False,False,False,False,True,False,False,False
2024-11-02 12:00:00-04:00,1.9,1.9,4.3,5.3,7.6,6.1,19.6,46.0,10.0,0.0,0.0,5.458333333333333,1.7445359833211695,12,11,1,44,False,False,True,False,False,False,False,True,False,False,False
2024-11-02 13:00:00-04:00,2.0,1.9,2.0,5.9,7.5,5.2,20.3,42.0,9.4,0.0,0.0,5.325,1.8820086401874063,13,11,1,44,False,False,True,False,False,False,False,True,False,False,False
2024-11-02 14:00:00-04:00,2.1,2.0,1.9,4.2,7.3,4.5,18.9,39.0,9.5,0.0,0.0,5.2250000000000005,1.988499543571367,14,11,1,44,False,False,True,False,False,False,False,True,False,False,False
2024-11-02 15:00:00-04:00,2.3,2.1,1.9,4.3,6.9,4.3,17.7,37.0,11.7,1.0,0.0,5.141666666666667,2.06921885422195,15,11,1,44,False,False,True,False,False,False,False,True,False,False,False
2024-11-02 16:00:00-04:00,2.4,2.3,2.0,2.0,6.1,4.5,15.9,36.0,12.5,0.0,0.0,5.054166666666666,2.140698619542481,16,11,1,44,False,False,True,False,False,False,False,True,False,False,False
2024-11-02 17:00:00-04:00,2.6,2.4,2.1,1.9,5.5,5.3,14.6,35.0,13.6,0.0,0.0,4.941666666666667,2.197412839774707,17,11,1,44,False,False,True,False,False,False,False,True,False,False,False
2024-11-02 18:00:00-04:00,4.6,2.6,2.3,1.9,5.3,6.3,13.3,35.0,14.5,1.0,0.0,4.870833333333333,2.1790462945114633,18,11,1,44,False,False,True,False,False,False,False,True,False,False,False
2024-11-02 19:00:00-04:00,6.9,4.6,2.4,2.0,5.9,6.8,13.8,38.0,15.2,18.0,0.0,4.875,2.1829875818725233,19,11,1,44,False,False,True,False,False,False,False,True,False,False,False
2024-11-02 20:00:00-04:00,9.3,6.9,2.6,2.1,4.2,6.4,15.3,44.0,15.7,0.0,0.0,4.995833333333334,2.345296711861339,20,11,1,44,False,False,True,False,False,False,False,True,False,False,False
2024-11-02 21:00:00-04:00,8.1,9.3,4.6,2.3,4.3,6.8,12.7,48.0,16.0,11.0,0.0,5.05,2.403077736715271,21,11,1,44,False,False,True,False,False,False,False,True,False,False,False
2024-11-02 22:00:00-04:00,7.7,8.1,6.9,2.4,2.0,7.1,13.0,51.0,15.8,0.0,0.0,5.075,2.4283202281486105,22,11,1,44,False,False,True,False,False,False,False,True,False,False,False
2024-11-02 23:00:00-04:00,7.4,7.7,9.3,2.6,1.9,7.4,13.5,48.0,14.8,46.0,0.0,5.075,2.4283202281486105,23,11,1,44,False,False,True,False,False,False,False,True,False,False,False
2024-11-03 00:00:00-04:00,7.4,7.4,8.1,4.6,1.9,7.6,14.6,51.0,13.0,28.0,0.0,5.066666666666666,2.4196059087430184,0,11,1,44,False,False,False,True,False,False,False,True,False,False,False
2024-11-03 01:00:00-04:00,7.3,7.4,7.7,6.9,2.0,7.5,13.7,54.0,11.7,0.0,0.0,5.058333333333334,2.4111906975001136,1,11,1,44,False,False,False,True,False,False,False,True,False,False,False
2024-11-03 01:00:00-05:00,7.1,7.3,7.4,9.3,2.1,7.3,12.4,57.0,10.8,0.0,0.0,5.05,2.4034395642768667,1,11,1,44,False,False,False,True,False,False,False,True,False,False,False
2024-11-03 02:00:00-05:00,6.9,7.1,7.4,8.1,2.3,6.9,11.6,61.0,9.9,0.0,0.0,5.05,2.4034395642768667,2,11,1,44,False,False,False,True,False,False,False,True,False,False,False
2024-11-03 03:00:00-05:00,6.8,6.9,7.3,7.7,2.4,6.1,10.6,65.0,9.1,0.0,0.0,5.079166666666667,2.420919546221291,3,11,1,44,False,False,False,True,False,False,False,True,False,False,False
2024-11-03 04:00:00-05:00,6.6,6.8,7.1,7.4,2.6,5.5,10.5,68.0,8.3,0.0,0.0,5.125,2.4395740896991365,4,11,1,44,False,False,False,True,False,False,False,True,False,False,False
2024-11-03 05:00:00-05:00,6.6,6.6,6.9,7.4,4.6,5.3,11.7,68.0,7.4,0.0,0.0,5.179166666666667,2.457991255983976,5,11,1,44,False,False,False,True,False,False,False,True,False,False,False
2024-11-03 06:00:00-05:00,7.2,6.6,6.8,7.3,6.9,5.9,13.2,66.0,6.7,0.0,0.0,5.233333333333333,2.488699095593263,6,11,1,44,False,False,False,True,False,False,False,True,False,False,False
2024-11-03 07:00:00-05:00,12.9,7.2,6.6,7.1,9.3,4.2,13.8,65.0,6.0,0.0,0.0,5.595833333333334,2.926710449971421,7,11,1,44,False,False,False,True,False,False,False,True,False,False,False
2024-11-03 08:00:00-05:00,12.6,12.9,6.6,6.9,8.1,4.3,13.7,67.0,5.4,0.0,0.0,5.941666666666666,3.240493342293756,8,11,1,44,False,False,False,True,False,False,False,True,False,False,False
2024-11-03 09:00:00-05:00,10.9,12.6,7.2,6.8,7.7,2.0,12.1,68.0,4.9,21.0,0.0,6.3125,3.2788270039360086,9,11,1,44,False,False,False,True,False,False,False,True,False,False,False
2024-11-03 10:00:00-05:00,9.7,10.9,12.9,6.6,7.4,1.9,11.2,61.0,4.5,86.0,0.0,6.6375,3.2082519281975723,10,11,1,44,False,False,False,True,False,False,False,True,False,False,False
2024-11-03 11:00:00-05:00,9.1,9.7,12.6,6.6,7.4,1.9,13.1,50.0,4.1,1.0,0.0,6.9375,3.0800638756788277,11,11,1,44,False,False,False,True,False,False,False,True,False,False,False
2024-11-03 12:00:00-05:00,8.8,9.1,10.9,7.2,7.3,2.0,14.5,43.0,3.7,0.0,0.0,7.220833333333334,2.9144287480631643,12,11,1,44,False,False,False,True,False,False,False,True,False,False,False
2024-11-03 13:00:00-05:00,8.7,8.8,9.7,12.9,7.1,2.1,13.1,38.0,3.8,0.0,0.0,7.495833333333334,2.714771055551231,13,11,1,44,False,False,False,True,False,False,False,True,False,False,False
2024-11-03 14:00:00-05:00,8.7,8.7,9.1,12.6,6.9,2.3,10.4,33.0,5.0,0.0,0.0,7.762499999999999,2.4869769495970084,14,11,1,44,False,False,False,True,False,False,False,True,False,False,False
2024-11-03 15:00:00-05:00,8.8,8.7,8.8,10.9,6.8,2.4,9.2,30.0,7.0,11.0,0.0,8.029166666666667,2.215259169579608,15,11,1,44,False,False,False,True,False,False,False,True,False,False,False
2024-11-03 16:00:00-05:00,9.1,8.8,8.7,9.7,6.6,2.6,9.2,26.0,8.7,54.0,0.0,8.299999999999999,1.8971374317068666,16,11,1,44,False,False,False,True,False,False,False,True,False,False,False
2024-11-03 17:00:00-05:00,16.3,9.1,8.7,9.1,6.6,4.6,9.6,22.0,10.2,5.0,0.0,8.7875,2.3534087211311885,17,11,1,44,False,False,False,True,False,False,False,True,False,False,False
2024-11-03 18:00:00-05:00,25.3,16.3,8.8,8.8,7.2,6.9,11.3,21.0,11.5,1.0,0.0,9.554166666666667,4.077401044214679,18,11,1,44,False,False,False,True,False,False,False,True,False,False,False
2024-11-03 19:00:00-05:00,14.1,25.3,9.1,8.7,12.9,9.3,11.8,28.0,12.6,0.0,0.0,9.754166666666666,4.180802831854332,19,11,1,44,False,False,False,True,False,False,False,True,False,False,False
2024-11-03 20:00:00-05:00,15.7,14.1,16.3,8.7,12.6,8.1,6.7,35.0,13.2,3.0,0.0,10.070833333333333,4.335042165851532,20,11,1,44,False,False,False,True,False,False,False,True,False,False,False
2024-11-03 21:00:00-05:00,16.5,15.7,25.3,8.8,10.9,7.7,8.9,38.0,13.3,0.0,0.0,10.4375,4.495003264495662,21,11,1,44,False,False,False,True,False,False,False,True,False,False,False
2024-11-03 22:00:00-05:00,16.1,16.5,14.1,9.1,9.7,7.4,8.5,47.0,12.6,55.0,0.0,10.799999999999999,4.589212303349884,22,11,1,44,False,False,False,True,False,False,False,True,False,False,False
2024-11-03 23:00:00-05:00,14.1,16.1,15.7,16.3,9.1,7.4,9.2,52.0,9.8,0.0,0.0,11.079166666666666,4.577162512590873,23,11,1,44,False,False,False,True,False,False,False,True,False,False,False
2024-11-04 00:00:00-05:00,12.4,14.1,16.5,25.3,8.8,7.3,7.1,58.0,8.1,0.0,0.0,11.291666666666666,4.512004920852549,0,11,0,45,False,True,False,False,False,False,False,True,False,False,False
2024-11-04 01:00:00-05:00,11.2,12.4,16.1,14.1,8.7,7.1,7.0,66.0,7.2,7.0,0.0,11.4625,4.423141958224855,1,11,0,45,False,True,False,False,False,False,False,True,False,False,False
2024-11-04 02:00:00-05:00,10.5,11.2,14.1,15.7,8.7,6.9,6.2,72.0,5.6,0.0,0.0,11.612499999999999,4.321564984244016,2,11,0,45,False,True,False,False,False,False,False,True,False,False,False
2024-11-04 03:00:00-05:00,9.9,10.5,12.4,16.5,8.8,6.8,6.3,77.0,5.3,14.0,0.0,11.741666666666667,4.216522023067706,3,11,0,45,False,True,False,False,False,False,False,True,False,False,False
2024-11-04 04:00:00-05:00,9.7,9.9,11.2,16.1,9.1,6.6,7.9,79.0,4.7,1.0,0.0,11.870833333333332,4.097982448099066,4,11,0,45,False,True,False,False,False,False,False,True,False,False,False
2024-11-04 05:00:00-05:00,10.0,9.7,10.5,14.1,16.3,6.6,6.6,84.0,4.1,99.0,0.0,12.012499999999998,3.9644411306338427,5,11,0,45,False,True,False,False,False,False,False,True,False,False,False
2024-11-04 06:00:00-05:00,11.6,10.0,9.9,12.4,25.3,7.2,7.3,89.0,3.8,99.0,0.0,12.195833333333333,3.8317301310376632,6,11,0,45,False,True,False,False,False,False,False,True,False,False,False
2024-11-04 07:00:00-05:00,12.6,11.6,9.7,11.2,14.1,12.9,6.5,89.0,3.5,97.0,0.0,12.183333333333335,3.8298219582487794,7,11,0,45,False,True,False,False,False,False,False,True,False,False,False
2024-11-04 08:00:00-05:00,14.6,12.6,10.0,10.5,15.7,12.6,8.0,88.0,4.0,100.0,0.0,12.266666666666666,3.860915262818794,8,11,0,45,False,True,False,False,False,False,False,True,False,False,False
2024-11-04 09:00:00-05:00,13.4,14.6,11.6,9.9,16.5,10.9,8.4,82.0,3.9,100.0,0.0,12.370833333333335,3.8561615479720786,9,11,0,45,False,True,False,False,False,False,False,True,False,False,False
2024-11-04 10:00:00-05:00,10.3,13.4,12.6,9.7,16.1,9.7,8.5,77.0,3.7,100.0,0.0,12.395833333333334,3.8400044346291398,10,11,0,45,False,True,False,False,False,False,False,True,False,False,False
2024-11-04 11:00:00-05:00,7.7,10.3,14.6,10.0,14.1,9.1,11.5,62.0,3.9,100.0,0.0,12.3375,3.9023752521632384,11,11,0,45,False,True,False,False,False,False,False,True,False,False,False
2024-11-04 12:00:00-05:00,7.7,7.7,13.4,11.6,12.4,8.8,11.4,52.0,4.3,99.0,0.0,12.291666666666666,3.9518753574195835,12,11,0,45,False,True,False,False,False,False,False,True,False,False,False
2024-11-04 13:00:00-05:00,7.8,7.7,10.3,12.6,11.2,8.7,16.2,49.0,5.4,98.0,0.0,12.254166666666668,3.9915104656134752,13,11,0,45,False,True,False,False,False,False,False,True,False,False,False
2024-11-04 14:00:00-05:00,7.9,7.8,7.7,14.6,10.5,8.7,17.7,50.0,6.7,99.0,0.0,12.220833333333333,4.025676196687975,14,11,0,45,False,True,False,False,False,False,False,True,False,False,False
2024-11-04 15:00:00-05:00,7.9,7.9,7.7,13.4,9.9,8.8,19.2,49.0,10.1,98.0,0.0,12.183333333333332,4.062946742437625,15,11,0,45,False,True,False,False,False,False,False,True,False,False,False
2024-11-04 16:00:00-05:00,8.1,7.9,7.8,10.3,9.7,9.1,18.4,51.0,12.6,100.0,0.0,12.141666666666666,4.100892444405262,16,11,0,45,False,True,False,False,False,False,False,True,False,False,False
2024-11-04 17:00:00-05:00,8.8,8.1,7.9,7.7,10.0,16.3,18.6,54.0,13.9,97.0,0.0,11.829166666666667,4.055750524729184,17,11,0,45,False,True,False,False,False,False,False,True,False,False,False
2024-11-04 18:00:00-05:00,11.4,8.8,7.9,7.7,11.6,25.3,18.7,55.0,14.1,100.0,0.0,11.25,2.866599257717818,18,11,0,45,False,True,False,False,False,False,False,True,False,False,False
2024-11-04 19:00:00-05:00,13.4,11.4,8.1,7.8,12.6,14.1,17.7,60.0,14.3,80.0,0.0,11.220833333333333,2.8397763486136456,19,11,0,45,False,True,False,False,False,False,False,True,False,False,False
2024-11-04 20:00:00-05:00,13.6,13.4,8.8,7.9,14.6,15.7,10.8,69.0,14.3,10.0,0.0,11.133333333333333,2.725829218336461,20,11,0,45,False,True,False,False,False,False,False,True,False,False,False
2024-11-04 21:00:00-05:00,13.3,13.6,11.4,7.9,13.4,16.5,8.7,78.0,14.4,98.0,0.0,11.0,2.5225935583978063,21,11,0,45,False,True,False,False,False,False,False,True,False,False,False
2024-11-04 22:00:00-05:00,12.7,13.3,13.4,8.1,10.3,16.1,8.4,89.0,14.2,11.0,0.0,10.858333333333334,2.3102638032441796,22,11,0,45,False,True,False,False,False,False,False,True,False,False,False
2024-11-04 23:00:00-05:00,11.4,12.7,13.6,8.8,7.7,14.1,9.2,86.0,13.4,25.0,0.0,10.745833333333335,2.209068103082956,23,11,0,45,False,True,False,False,False,False,False,True,False,False,False
2024-11-05 00:00:00-05:00,9.9,11.4,13.3,11.4,7.7,12.4,9.1,90.0,11.9,20.0,0.0,10.641666666666667,2.1865033961670037,0,11,0,45,False,False,False,False,False,True,False,True,False,False,False
2024-11-05 01:00:00-05:00,8.6,9.9,12.7,13.4,7.8,11.2,9.0,91.0,11.4,22.0,0.0,10.533333333333333,2.22176323762424,1,11,0,45,False,False,False,False,False,True,False,True,False,False,False
2024-11-05 02:00:00-05:00,7.6,8.6,11.4,13.6,7.9,10.5,8.1,93.0,10.2,15.0,0.0,10.4125,2.301098508935824,2,11,0,45,False,False,False,False,False,True,False,True,False,False,False
2024-11-05 03:00:00-05:00,6.8,7.6,9.9,13.3,7.9,9.9,8.6,94.0,10.9,10.0,0.0,10.283333333333333,2.415289462653781,3,11,0,45,False,False,False,False,False,True,False,True,False,False,False
2024-11-05 04:00:00-05:00,6.4,6.8,8.6,12.7,8.1,9.7,9.1,96.0,10.1,2.0,0.0,10.145833333333334,2.5406228552766796,4,11,0,45,False,False,False,False,False,True,False,True,False,False,False
2024-11-05 05:00:00-05:00,6.5,6.4,7.6,11.4,8.8,10.0,8.0,97.0,10.4,2.0,0.0,10.0,2.647558350139222,5,11,0,45,False,False,False,False,False,True,False,True,False,False,False
2024-11-05 06:00:00-05:00,7.7,6.5,6.8,9.9,11.4,11.6,7.8,97.0,10.4,2.0,0.0,9.8375,2.6647150920388762,6,11,0,45,False,False,False,False,False,True,False,True,False,False,False
2024-11-05 07:00:00-05:00,9.0,7.7,6.4,8.6,13.4,12.6,7.0,98.0,10.4,59.0,0.0,9.6875,2.603060489701328,7,11,0,45,False,False,False,False,False,True,False,True,False,False,False
2024-11-05 08:00:00-05:00,9.9,9.0,6.5,7.6,13.6,14.6,8.6,98.0,10.1,9.0,0.0,9.491666666666667,2.3850834761924897,8,11,0,45,False,False,False,False,False,True,False,True,False,False,False
2024-11-05 09:00:00-05:00,9.6,9.9,7.7,6.8,13.3,13.4,8.4,97.0,9.9,0.0,0.0,9.333333333333334,2.2358087082107025,9,11,0,45,False,False,False,False,False,True,False,True,False,False,False
2024-11-05 10:00:00-05:00,9.5,9.6,9.0,6.4,12.7,10.3,7.3,88.0,9.5,24.0,0.0,9.299999999999999,2.226715264591745,10,11,0,45,False,False,False,False,False,True,False,True,False,False,False
2024-11-05 11:00:00-05:00,9.5,9.5,9.9,6.5,11.4,7.7,10.7,77.0,8.9,97.0,0.0,9.375,2.2006421987586227,11,11,0,45,False,False,False,False,False,True,False,True,False,False,False
2024-11-05 12:00:00-05:00,9.9,9.5,9.6,7.7,9.9,7.7,12.2,71.0,8.8,98.0,0.0,9.466666666666667,2.1734898138742564,12,11,0,45,False,False,False,False,False,True,False,True,False,False,False
2024-11-05 13:00:00-05:00,10.3,9.9,9.5,9.0,8.6,7.8,13.9,64.0,9.7,89.0,0.0,9.570833333333335,2.149919951324258,13,11,0,45,False,False,False,False,False,True,False,True,False,False,False
2024-11-05 14:00:00-05:00,10.3,10.3,9.5,9.9,7.6,7.9,18.6,58.0,12.2,86.0,0.0,9.670833333333333,2.1244905612706733,14,11,0,45,False,False,False,False,False,True,False,True,False,False,False
2024-11-05 15:00:00-05:00,10.3,10.3,9.9,9.6,6.8,7.9,20.7,55.0,14.7,41.0,0.0,9.770833333333334,2.093775281050206,15,11,0,45,False,False,False,False,False,True,False,True,False,False,False
2024-11-05 16:00:00-05:00,11.2,10.3,10.3,9.5,6.4,8.1,21.3,55.0,17.1,45.0,0.0,9.9,2.0818052366825506,16,11,0,45,False,False,False,False,False,True,False,True,False,False,False
2024-11-05 17:00:00-05:00,12.3,11.2,10.3,9.5,6.5,8.8,21.1,55.0,19.6,2.0,0.0,10.045833333333333,2.1235694246833314,17,11,0,45,False,False,False,False,False,True,False,True,False,False,False
2024-11-05 18:00:00-05:00,11.9,12.3,10.3,9.9,7.7,11.4,19.5,56.0,21.6,0.0,0.0,10.066666666666668,2.1398225579965184,18,11,0,45,False,False,False,False,False,True,False,True,False,False,False
2024-11-05 19:00:00-05:00,10.5,11.9,11.2,10.3,9.0,13.4,16.5,63.0,22.5,0.0,0.0,9.945833333333335,2.022047857057916,19,11,0,45,False,False,False,False,False,True,False,True,False,False,False
2024-11-05 20:00:00-05:00,9.0,10.5,12.3,10.3,9.9,13.6,11.6,66.0,22.6,0.0,0.0,9.754166666666668,1.8731464267997104,20,11,0,45,False,False,False,False,False,True,False,True,False,False,False
2024-11-05 21:00:00-05:00,7.6,9.0,11.9,10.3,9.6,13.3,13.4,70.0,22.4,0.0,0.0,9.516666666666667,1.7620804567988766,21,11,0,45,False,False,False,False,False,True,False,True,False,False,False
2024-11-05 22:00:00-05:00,6.6,7.6,10.5,11.2,9.5,12.7,16.3,73.0,22.1,0.0,0.0,9.262500000000001,1.7224382364141653,22,11,0,45,False,False,False,False,False,True,False,True,False,False,False
2024-11-05 23:00:00-05:00,6.0,6.6,9.0,12.3,9.5,11.4,18.3,78.0,20.3,0.0,0.0,9.0375,1.782722027150515,23,11,0,45,False,False,False,False,False,True,False,True,False,False,False
2024-11-06 00:00:00-05:00,5.5,6.0,7.6,11.9,9.9,9.9,19.0,81.0,19.6,0.0,0.0,8.854166666666666,1.9117438355476186,0,11,0,45,False,False,False,False,False,False,True,True,False,False,False
2024-11-06 01:00:00-05:00,4.9,5.5,6.6,10.5,10.3,8.6,17.8,85.0,19.1,0.0,0.0,8.700000000000001,2.0753208238101015,1,11,0,45,False,False,False,False,False,False,True,True,False,False,False
2024-11-06 02:00:00-05:00,4.4,4.9,6.0,9.0,10.3,7.6,17.3,87.0,18.4,0.0,0.0,8.566666666666668,2.2449298752807967,2,11,0,45,False,False,False,False,False,False,True,True,False,False,False
2024-11-06 03:00:00-05:00,3.9,4.4,5.5,7.6,10.3,6.8,19.1,83.0,18.0,24.0,0.0,8.445833333333335,2.415705705993952,3,11,0,45,False,False,False,False,False,False,True,True,False,False,False
2024-11-06 04:00:00-05:00,3.6,3.9,4.9,6.6,11.2,6.4,21.6,77.0,17.7,4.0,0.0,8.329166666666667,2.5807783063772445,4,11,0,45,False,False,False,False,False,False,True,True,False,False,False
2024-11-06 05:00:00-05:00,3.6,3.6,4.4,6.0,12.3,6.5,21.4,75.0,17.3,4.0,0.0,8.208333333333334,2.7335144867507295,5,11,0,45,False,False,False,False,False,False,True,True,False,False,False
2024-11-06 06:00:00-05:00,4.2,3.6,3.9,5.5,11.9,7.7,19.9,76.0,17.2,16.0,0.0,8.0625,2.852582735149029,6,11,0,45,False,False,False,False,False,False,True,True,False,False,False
2024-11-06 07:00:00-05:00,4.6,4.2,3.6,4.9,10.5,9.0,18.1,77.0,17.3,4.0,0.0,7.879166666666667,2.930051070435989,7,11,0,45,False,False,False,False,False,False,True,True,False,False,False
2024-11-06 08:00:00-05:00,6.0,4.6,3.6,4.4,9.0,9.9,18.1,80.0,17.7,0.0,0.0,7.716666666666668,2.921236585490222,8,11,0,45,False,False,False,False,False,False,True,True,False,False,False
2024-11-06 09:00:00-05:00,5.6,6.0,4.2,3.9,7.6,9.6,18.7,81.0,17.5,0.0,0.0,7.550000000000001,2.9232203802151377,9,11,0,45,False,False,False,False,False,False,True,True,False,False,False
2024-11-06 10:00:00-05:00,5.7,5.6,4.6,3.6,6.6,9.5,19.6,72.0,17.1,0.0,0.0,7.391666666666667,2.915910875161457,10,11,0,45,False,False,False,False,False,False,True,True,False,False,False
2024-11-06 11:00:00-05:00,6.4,5.7,6.0,3.6,6.0,9.5,17.4,65.0,16.9,0.0,0.0,7.2625,2.8869741192498064,11,11,0,45,False,False,False,False,False,False,True,True,False,False,False
2024-11-06 12:00:00-05:00,7.4,6.4,5.6,4.2,5.5,9.9,22.8,59.0,16.6,0.0,0.0,7.158333333333334,2.8322546966449673,12,11,0,45,False,False,False,False,False,False,True,True,False,False,False
2024-11-06 13:00:00-05:00,8.2,7.4,5.7,4.6,4.9,10.3,22.4,55.0,16.4,2.0,0.0,7.070833333333333,2.7625569703616195,13,11,0,45,False,False,False,False,False,False,True,True,False,False,False
2024-11-06 14:00:00-05:00,8.5,8.2,6.4,6.0,4.4,10.3,22.4,51.0,18.7,41.0,0.0,6.995833333333334,2.6946773892035534,14,11,0,45,False,False,False,False,False,False,True,True,False,False,False
2024-11-06 15:00:00-05:00,8.4,8.5,7.4,5.6,3.9,10.3,22.1,48.0,20.4,17.0,0.0,6.916666666666667,2.620266608849203,15,11,0,45,False,False,False,False,False,False,True,True,False,False,False
2024-11-06 16:00:00-05:00,8.8,8.4,8.2,5.7,3.6,11.2,21.4,46.0,21.9,10.0,0.0,6.816666666666667,2.492365153417903,16,11,0,45,False,False,False,False,False,False,True,True,False,False,False
2024-11-06 17:00:00-05:00,10.0,8.8,8.5,6.4,3.6,12.3,21.8,46.0,23.5,30.0,0.0,6.720833333333334,2.3098991445454615,17,11,0,45,False,False,False,False,False,False,True,True,False,False,False
2024-11-06 18:00:00-05:00,10.2,10.0,8.4,7.4,4.2,11.9,20.9,47.0,25.0,71.0,0.0,6.6499999999999995,2.1657411624221257,18,11,0,45,False,False,False,False,False,False,True,True,False,False,False
2024-11-06 19:00:00-05:00,13.2,10.2,8.8,8.2,4.6,10.5,17.3,52.0,26.1,48.0,0.0,6.762499999999999,2.428599972430164,19,11,0,45,False,False,False,False,False,False,True,True,False,False,False
2024-11-06 20:00:00-05:00,13.4,13.2,10.0,8.5,6.0,9.0,8.4,58.0,26.8,3.0,0.0,6.945833333333333,2.749700247168078,20,11,0,45,False,False,False,False,False,False,True,True,False,False,False
2024-11-06 21:00:00-05:00,13.4,13.4,10.2,8.4,5.6,7.6,8.2,63.0,27.0,28.0,0.0,7.1875,3.048351300650029,21,11,0,45,False,False,False,False,False,False,True,True,False,False,False
2024-11-06 22:00:00-05:00,13.6,13.4,13.2,8.8,5.7,6.6,11.4,60.0,26.3,32.0,0.0,7.479166666666667,3.3130806846784155,22,11,0,45,False,False,False,False,False,False,True,True,False,False,False
2024-11-06 23:00:00-05:00,13.6,13.6,13.4,10.0,6.4,6.0,10.1,67.0,24.2,33.0,0.0,7.795833333333333,3.5221632639575047,23,11,0,45,False,False,False,False,False,False,True,True,False,False,False
2024-11-07 00:00:00-05:00,12.8,13.6,13.4,10.2,7.4,5.5,10.0,71.0,22.6,8.0,0.0,8.1,3.628869748582148,0,11,0,45,False,False,False,False,True,False,False,True,False,False,False
2024-11-07 01:00:00-05:00,11.4,12.8,13.6,13.2,8.2,4.9,10.2,74.0,21.7,31.0,0.0,8.370833333333334,3.6222115712182523,1,11,0,45,False,False,False,False,True,False,False,True,False,False,False
2024-11-07 02:00:00-05:00,9.8,11.4,13.6,13.4,8.5,4.4,9.2,80.0,22.3,100.0,0.0,8.595833333333333,3.5314092724118065,2,11,0,45,False,False,False,False,True,False,False,True,False,False,False
2024-11-07 03:00:00-05:00,8.3,9.8,12.8,13.4,8.4,3.9,6.6,84.0,21.0,100.0,0.0,8.779166666666667,3.388340515543866,3,11,0,45,False,False,False,False,True,False,False,True,False,False,False
2024-11-07 04:00:00-05:00,6.9,8.3,11.4,13.6,8.8,3.6,6.3,88.0,20.1,84.0,0.0,8.916666666666666,3.2323993870037393,4,11,0,45,False,False,False,False,True,False,False,True,False,False,False
2024-11-07 05:00:00-05:00,5.9,6.9,9.8,13.6,10.0,3.6,6.9,92.0,19.3,100.0,0.0,9.012500000000001,3.099272354994875,5,11,0,45,False,False,False,False,True,False,False,True,False,False,False
2024-11-07 06:00:00-05:00,5.8,5.9,8.3,12.8,10.2,4.2,7.3,93.0,17.9,57.0,0.0,9.079166666666667,3.007090051812688,6,11,0,45,False,False,False,False,True,False,False,True,False,False,False
2024-11-07 07:00:00-05:00,13.7,5.8,6.9,11.4,13.2,4.6,8.4,92.0,17.4,71.0,0.0,9.458333333333334,2.9914249428000805,7,11,0,45,False,False,False,False,True,False,False,True,False,False,False
